,Dem: % <18,Dem: Pop,Div: % NH White,Div: % Black,Div: % Latino,Div: % Born in US,Ed: % Less than HS,Ed: % w/ Grad,Comp: % Married,Comp: % Fam HHs,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: Income >60K,Inc: Income >100K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Hsg: % Renter Occupied,Unt: % w/ 1,Unt: % w/ 5+,Unt: % w/ 50+,Unt: % w/ 3+bdrm,Unt: % w/ 1bdrm,Y: % built pre-1970,Y: % built pre-1940,Y: median yr built,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,narcotics_crime_per_cap,public_intoxication_crime_per_cap,runaway_child_crime_per_cap,theft_crime_per_cap,warrent_arrest_crime_per_cap,Dem: Pop Density
10,0.1845734202151841,6599,0.8727079860584938,0.0015153811183512653,0.8223973329292317,0.8713441430519776,0.044758767680682036,0.169153264871149,0.6320299946438136,0.687039764359352,0.5013192612137203,0.2559366754617414,0.17150395778364116,1357.0,0.8096465390279823,0.6748895434462445,0.3648748159057437,39409.0,0.3548,0.9047692071768134,0.02315595767520319,0.698157514450867,1.3755914870713821,2.263079993720706,0.3189504373177843,0.018950437317784258,0.033527696793002916,0.8604565537555229,0.13954344624447718,0.8761713520749665,0.043842034805890225,0.013052208835341365,0.8336680053547524,0.02710843373493976,0.071285140562249,0.018406961178045515,1986,0.0030307622367025306,0.03288377026822246,0.0024246097893620244,0.014699196848007273,0.0007576905591756327,0.0004546143355053796,0.00030307622367025305,0.00030307622367025305,0.00787998181542658,0.00015153811183512653,224.13018062358825
11,0.22940824418343683,26734,0.7693947781850826,0.048739432931847085,0.8538565123064262,0.8658262886212313,0.035480262106440785,0.21442650897661286,0.5990069694347014,0.6942156241513533,0.735523835173714,0.4336116347966604,0.1812550498249394,1333.0,0.7847379379016928,0.6380917896261429,0.3978455689327419,45128.0,0.4381,0.8367881548974943,0.026044039483675018,0.7151081808895905,1.3221481930143348,1.845043408035534,0.25833391816969614,0.021614035087719297,0.014807017543859649,0.6638906490449896,0.33610935095501043,0.6853400929446557,0.2572877059569075,0.03388255175327419,0.6628643852978454,0.11432192648922687,0.01596958174904943,0.004816223067173638,1985,0.0166080646367921,0.035348245679658864,0.0028802274257499812,0.015934764719084313,0.0008229221216428518,0.0007107054686915538,0.0015336275903344056,0.0012343831824642778,0.012643076232512904,0.0009725443255779157,1452.6930907957144
12,0.2759423438803422,51547,0.5469959454478437,0.12171416377286748,0.4130599258928745,0.6298717675131433,0.2881333683381465,0.052736938829089,0.39409194286152355,0.6080774221453287,0.7368692956776305,0.5042190459789909,0.27087997244704665,859.0,0.5068122837370242,0.3037954152249135,0.08969506920415225,18369.0,0.3999,0.7705366162866708,0.022245112215993502,0.7594740513032472,1.8803247169408246,2.622516556291391,0.19178551055333715,0.020154390234627523,0.04156367646499601,0.3720804498269896,0.6279195501730104,0.3691561590688652,0.47061105722599417,0.1290494665373424,0.37589718719689624,0.2692046556741028,0.1438894277400582,0.008098933074684771,1984,0.009893883252177625,0.013541040215725454,0.011969658758026655,0.03503598657535841,0.0019593768793528237,0.007468911866839971,0.006460123770539508,0.0027159679515781714,0.05251518032087221,0.01014608027625274,3609.295546129856
13,0.25165915806811023,20643,0.5939059245264738,0.15811655282662404,0.4400038754057065,0.8359734534709102,0.31839063426200354,0.06987255483106106,0.3063664502033137,0.5115984281911522,0.6949317738791423,0.4597953216374269,0.21515594541910332,770.0,0.4413740651540119,0.26365825833438966,0.11433641779693243,18767.0,0.4955,0.8231868454536557,0.03425663110502104,0.6465027187345527,1.697636479388827,2.2990211682317363,0.22134694330411628,0.06729920564872022,0.08484112974404237,0.47978197490176194,0.520218025098238,0.6835787089467724,0.19875424688561721,0.1116647791619479,0.38527746319365797,0.19909399773499434,0.6349943374858437,0.22955832389580974,1957,0.025190137092476868,0.06229714673254856,0.01797219396405561,0.054691663033473815,0.0017439325679407063,0.03642881364142809,0.017245555394080316,0.004117618563193334,0.06733517415104394,0.031245458508937653,3000.971853024663
14,0.19409198327576804,55010,0.7670605344482821,0.03461188874750046,0.5679512815851663,0.8434284675513543,0.14356809713645483,0.09690195158810808,0.3986621492485449,0.5147684605757197,0.7568581477139508,0.4966002344665885,0.2409534974599453,1030.0,0.6073007926574885,0.3964121818940342,0.13274926992073424,26135.0,0.3928,0.7614005312868949,0.038721221959858325,0.7702943701974945,1.4314605301112144,2.3513028428576006,0.21585106720370428,0.021058298236169608,0.04319326134456442,0.4662077596996245,0.5337922403003754,0.5498119207352542,0.31143599488114165,0.06728196378019932,0.5150269515647419,0.2008376313646411,0.17470043044945127,0.0059720013960522745,1979,0.01730594437375023,0.033993819305580805,0.008434830030903472,0.03203053990183603,0.0016542446827849482,0.005344482821305218,0.0068169423741137975,0.0021268860207235047,0.03350299945464461,0.0064533721141610614,3117.031078226057
15,0.34972000861511954,18572,0.5527676071505492,0.0948740038768038,0.32495153995261683,0.752584535860435,0.34307496823379924,0.011924543055419803,0.5116332465942139,0.8494813074965747,0.6546572934973638,0.4947275922671353,0.2478031634446397,1068.0,0.5599921706791936,0.35094930514777845,0.09316891759639852,14975.0,0.3716,0.8334892937744262,0.01056861341993725,0.6347934334396639,1.4374890592724854,2.9659349508104893,0.3336751135198477,0.0073174301185423675,0.004097760866383726,0.7772558230573497,0.22274417694265022,0.6623376623376623,0.003982683982683983,0.0,0.758095238095238,0.028744588744588746,0.04987012987012987,0.004155844155844156,1998,0.004199870773206978,0.02191471031660564,0.0035537368080982125,0.014968770191686409,0.0006461339651087659,0.0017230239069567091,0.0009153564505707517,0.0017230239069567091,0.009907387465001078,0.0024768468662502694,204.68100020761236
16,0.1371009942438514,5733,0.765218908076051,0.12977498691784406,0.7868480725623582,0.8862724577010291,0.10970851503327977,0.17649759008492083,0.2873877391643889,0.3567395906845448,0.6976144422952933,0.4945196647324307,0.29529335912314636,996.0,0.5568101623147494,0.4043754410726888,0.17819336626676077,32028.0,0.4345,0.7219288982752552,0.04118268215417107,0.7728082327330299,1.2722842880912764,2.2031138578559544,0.203013698630137,0.11589041095890411,0.07616438356164383,0.4527170077628793,0.5472829922371206,0.6910309607405043,0.22215129269071177,0.06351739546760293,0.3807851899138206,0.15671879987232684,0.7730609639323333,0.09032875837855091,1954,0.012733298447584161,0.06680620966335252,0.008198151055293913,0.02895517181231467,0.0005232862375719519,0.010640153497296355,0.008023722309436595,0.0008721437292865864,0.055642769928484215,0.013082155939298797,3147.696140662031
17,0.32986840159692443,67630,0.6208635221055745,0.14885405884962294,0.7047168416383262,0.8282123318054118,0.09567962122706648,0.08219076740974551,0.566916367367881,0.8058864426419466,0.7816642120765832,0.5500736377025037,0.3269513991163476,1423.0,0.7742757821552723,0.6031517960602549,0.3228273464658169,27021.0,0.3667,0.8195891008010581,0.027338172745990954,0.7728048189725985,1.3600428949074768,2.2111576637238763,0.31254671011330004,0.0050817564941858726,0.005141541864705707,0.7482271147161066,0.2517728852838934,0.8244699491852111,0.08222358507096549,0.011608550902400561,0.8700718415980375,0.028955668477308568,0.030751708428246014,0.00442439109865078,2000,0.0010350436196954014,0.003445216619843265,0.0002070087239390803,0.0004288037853023806,2.9572674848440043e-05,2.9572674848440043e-05,0.0002809404110601804,1.4786337424220021e-05,0.0009758982699985214,0.0002957267484844004,1151.19838146335
18,0.19847796108074978,19579,0.8983604882782573,0.013177383931763624,0.9057663823484345,0.9252260074569693,0.015723270440251572,0.38560447239692525,0.48688190629051176,0.5180272108843538,0.7051671732522796,0.4566869300911854,0.18135764944275581,1647.0,0.7507936507936508,0.6234693877551021,0.4414965986394558,64283.0,0.5452,0.7562245476570957,0.047476674055363675,0.7026017677082037,1.161164782727735,1.9006727422067509,0.1942042755344418,0.048468908510238586,0.057862107833928235,0.5523809523809524,0.44761904761904764,0.6239562624254473,0.28180914512922467,0.07495029821073558,0.4550695825049702,0.17902584493041748,0.6306163021868787,0.20427435387673956,1958,0.02134940497471781,0.10475509474436896,0.002451606312886256,0.014607487614280606,0.0011236528934062005,0.0019408549977016191,0.016548342611982226,0.0002553756575923183,0.032279483119669036,0.0038306348638847743,2758.558868972638
19,0.2875675675675676,11100,0.39414414414414417,0.31864864864864867,0.43864864864864866,0.8399099099099099,0.37170228445099485,0.03817243920412675,0.3035415171093563,0.6507741459818137,0.855581947743468,0.6536817102137767,0.36009501187648457,828.0,0.35389530597198327,0.14991398377979848,0.04128778569673138,14687.0,0.4606,0.8098030233623454,0.010719193770041227,0.5929696969696969,1.8257196639272761,2.8609338414214225,0.17669809040367415,0.02852308436064781,0.09813874788494077,0.48267387564512165,0.5173261243548783,0.7106960195686013,0.200133422281521,0.06937958639092728,0.5932844118301089,0.09406270847231488,0.48699132755170116,0.03824772070269068,1971,0.01108108108108108,0.04171171171171171,0.017477477477477476,0.0590990990990991,0.0022522522522522522,0.01072072072072072,0.006216216216216216,0.007387387387387387,0.036846846846846845,0.012342342342342343,2276.6455918862703
20,0.24541597211698743,13198,0.7661009243824822,0.03970298530080315,0.8337626913168662,0.8706622215487195,0.016341030195381884,0.23824748371817644,0.48889527091709745,0.6064839691921906,0.6646979865771812,0.327248322147651,0.08966442953020134,1146.0,0.7655382410890202,0.5466595020598245,0.35446892351782194,42366.0,0.4402,0.6969603929996929,0.08919250844335277,0.82555879494655,1.2621336677348938,2.0151874042078863,0.2040167789500445,0.013855345112495233,0.0,0.3327959878201684,0.6672040121798316,0.3272397891963109,0.6368577075098815,0.061100131752305664,0.4349472990777339,0.24950592885375494,0.01202239789196311,0.00230566534914361,2001,0.02545840278830126,0.019851492650401575,0.0033338384603727837,0.014471889680254583,0.0007576905591756327,0.0002273071677526898,0.0012123048946810122,0.0006061524473405061,0.007046522200333384,0.0004546143355053796,871.0443882339296
21,0.15931372549019607,41616,0.8249471357170319,0.0393118031526336,0.6904315647827759,0.8834102268358324,0.0890645675703186,0.20238862687883827,0.30155365261777917,0.3715359776374765,0.7306433193757137,0.48184240578606774,0.2393604872478112,996.0,0.5834979999036098,0.414477806159333,0.20550387970504602,35317.0,0.4819,0.6868849264347656,0.06065477930429699,0.7930569219957836,1.4437185639128172,1.6033416199340926,0.12240672006251221,0.053896633401933756,0.06655535277443404,0.36695744373222805,0.633042556267772,0.38632330664358366,0.45907812161869727,0.0889850681670634,0.24994589915602683,0.3049989179831205,0.3744211209694871,0.06241073360744428,1974,0.032655709342560554,0.053777393310265285,0.008266051518646674,0.03179065743944637,0.0012014609765474817,0.006175509419454056,0.016027489427143406,0.012375048058439062,0.051110149942329874,0.009972126105344098,3614.6762830038147
22,0.29231024746719814,6021,0.3909649559873775,0.3120744062448098,0.502740408570005,0.8563361567845873,0.28083989501312334,0.026246719160104987,0.5092718227046585,0.8133946830265849,0.7865497076023392,0.6111111111111112,0.21052631578947367,1145.0,0.6866053169734151,0.4187116564417178,0.053169734151329244,19451.0,0.281,0.8774895397489539,0.012719665271966527,0.7821216278006401,1.469841968246984,2.695009716569501,0.311727363848981,0.0,0.03942532576010692,0.8251533742331288,0.17484662576687116,0.9185082872928176,0.0,0.0,0.9392265193370166,0.0055248618784530384,0.12569060773480664,0.012430939226519336,2000,0.009799036704866301,0.03471184188672978,0.002159109782428168,0.008802524497591762,0.000996512207274539,0.0014947683109118087,0.0013286829430327188,0.0008304268393954493,0.008968609865470852,0.001993024414549078,223.3629071461186
23,0.33477470702513,15957,0.8396941781036535,0.018487184307827285,0.8366860938772952,0.9156483048192016,0.012733703890853966,0.2675088428499242,0.7442396313364056,0.8706661472536035,0.5506072874493927,0.3684210526315789,0.0,2334.0,0.9271523178807947,0.8443708609271523,0.6692637319828594,48088.0,0.3427,0.8875912408759125,0.03148206918438591,0.6905575539568345,1.1809879743211067,1.2296181319509327,0.33337863549877683,0.004756727371568361,0.0,0.9518893650175302,0.048110634982469806,1.0,0.0,0.0,0.9813571961222968,0.0,0.0,0.0,2000,0.0016293789559440998,0.07225668985398258,0.000501347371059723,0.004574794760919972,0.001002694742119446,0.00018800526414739614,0.0005640157924421884,0.00037601052829479227,0.00582816318856928,6.266842138246537e-05,979.2261483625507
24,0.22692307692307692,780,0.3423076923076923,0.08205128205128205,0.3128205128205128,0.7512820512820513,0.549469964664311,0.05830388692579505,0.4180327868852459,0.6233766233766234,0.835820895522388,0.6865671641791045,0.29850746268656714,660.0,0.29545454545454547,0.18831168831168832,0.01948051948051948,14475.0,0.4624,0.954177897574124,0.01078167115902965,0.559016393442623,2.04332,3.11252,0.16312056737588654,0.06028368794326241,0.0,0.7824675324675324,0.21753246753246752,0.4723926380368098,0.03067484662576687,0.03067484662576687,0.4754601226993865,0.12269938650306748,0.2392638036809816,0.0705521472392638,1981,0.12564102564102564,0.026923076923076925,0.014102564102564103,0.05128205128205128,0.001282051282051282,0.00641025641025641,0.011538461538461539,0.0038461538461538464,0.04487179487179487,0.016666666666666666,94.40129726514438
25,0.30245084837058983,22278,0.7177484513870186,0.0529670526977287,0.8745399048388545,0.8150641888858964,0.027326594632276054,0.2200766817706518,0.6601244036475633,0.750120831319478,0.5961746661854926,0.2959220498015157,0.1270299530855287,1596.0,0.8789270178830353,0.7342919284678588,0.4473175447075882,39760.0,0.3437,0.7650927025299115,0.06927573294364782,0.7902442063294294,1.284956670445593,2.341179409334589,0.1637401977497443,0.005114217524718718,0.021053528810092054,0.6651764137264379,0.3348235862735621,0.6926589793355405,0.29067245119305857,0.03950222628153899,0.697682383833771,0.15846557826235871,0.00639342390683868,0.0012558511245575978,2002,0.010458748541161684,0.02428404704192477,0.0017954933117874136,0.007541071909507137,0.00035909866235748274,0.0004937606607415387,0.0012568453182511894,0.0002244366639734267,0.007855283239069935,0.0009875213214830775,1394.5294381627682
26,0.2742013164231819,12458,0.916358966126184,0.011879916519505538,0.8985390913469257,0.9345801894365067,0.02861498768617333,0.23666002110941714,0.7345855884537833,0.8556354916067146,0.7312661498708011,0.3979328165374677,0.14728682170542637,1993.0,0.8832134292565947,0.7968824940047962,0.5839328537170264,45085.0,0.3628,0.8542022618175901,0.020258725896997804,0.674894901368977,1.2136334317819195,2.849339715517534,0.41850594227504245,0.005601765404854863,0.0035647598030894585,0.9071942446043165,0.09280575539568345,0.9447866757928359,0.0022815423226100846,0.0,0.945242984257358,0.011179557380789414,0.044718229523157654,0.0031941592516541184,1995,0.0009632364745545031,0.0016053941242575051,8.026970621287526e-05,0.00016053941242575052,0.0,8.026970621287526e-05,0.0,0.0,0.00024080911863862578,0.0,195.96305316622457
27,0.2845435920783064,13179,0.590788375445785,0.06419303437286593,0.4705212838606875,0.8229759465816829,0.15186038055993212,0.08411101684644286,0.4449989814626197,0.6503368034292712,0.7786366830639494,0.4708362614195362,0.25368938861560086,1225.0,0.6966727903653807,0.46172688303735454,0.2028985507246377,29487.0,0.4679,0.8366938587040172,0.01777743573957211,0.7670232462456285,1.4463957079135343,1.9086995851398982,0.20996021806394577,0.0010310796877301518,0.007364854912358227,0.7095325576648296,0.29046744233517047,0.7229623824451411,0.12049373040752351,0.027233542319749216,0.7876175548589341,0.06563479623824452,0.03487460815047022,0.0021551724137931034,2001,0.004097427725927612,0.07731997875407846,0.0031110099400561498,0.01601031944760604,0.0009105394946505805,0.0015934441156385158,0.0012140526595341072,0.002352227027847333,0.013278700963654298,0.0016693224068593975,483.2774009751349
28,0.24588328865584588,33947,0.8193949391698825,0.04368574542669455,0.8013079211712375,0.8908003652752821,0.022338177584199405,0.2070378196558713,0.5557633330840003,0.6346277164232277,0.6755453020134228,0.3361996644295302,0.1837248322147651,1433.0,0.8175276095475597,0.6686141788386177,0.3640897755610973,39161.0,0.3658,0.8153670070178609,0.03123399897593446,0.7828219459336146,1.2958599450197392,1.716768979558091,0.20720812701005667,0.007754310784613815,0.0053565962656871744,0.6602778767367296,0.3397221232632704,0.7102937177046506,0.2549632852869187,0.040318194180038076,0.7045145499048137,0.1308811531139516,0.012442208322001632,0.0010198531411476747,1994,0.014905588122661797,0.03263911391286417,0.002975226087724983,0.013904026865407842,0.0009131882051433116,0.0010604766253277168,0.001620172622028456,0.0012372227295490029,0.02050254808966919,0.0009131882051433116,2448.0833259228098
29,0.1694170881022092,22542,0.8328009937006476,0.017256676426226598,0.7631975867269984,0.8545825570047023,0.10372292282628372,0.19248174742050322,0.44693898763122336,0.4991519035054655,0.7325186693822132,0.5302104548540394,0.25684544014482913,994.0,0.6131737655484357,0.4625895212966453,0.22059932152280437,32848.0,0.4235,0.7779836413755705,0.03298838628044647,0.7347896355768729,1.4942427961891402,1.7884739026243497,0.12546267735965452,0.040092521202775636,0.051426368542791055,0.5835846211835658,0.4164153788164342,0.6288068792547474,0.2610175564313866,0.07828735220351128,0.4743819419562881,0.18882121103547117,0.6739519885345754,0.01092798280186313,1964,0.02422145328719723,0.0744388253038772,0.006565522136456393,0.025774110549197055,0.001286487445656996,0.002484251619199716,0.0060775441398278765,0.001419572353828409,0.04555940023068051,0.004879779966285157,3248.58948268005
30,0.32503065419661964,41593,0.43052917558242976,0.08236962950496478,0.23662635539634072,0.7097107686389537,0.36930705989821216,0.041585105920222715,0.41177436301549775,0.6913422516158124,0.8229583095374072,0.5689605939463164,0.3106796116504854,950.0,0.49443859912821286,0.2643920036073952,0.06613557793476627,15876.0,0.3831,0.7964512228227338,0.02652945386342884,0.7330417227456258,1.6488406721974047,2.8744097000638162,0.22418575978629404,0.017359149504391144,0.04324379846951877,0.4736209228919285,0.5263790771080715,0.5738612175393785,0.23705122747268342,0.019298992479069108,0.5538527032779906,0.13509294735348376,0.07010075209308926,0.0102880658436214,1987,0.011516360926117375,0.021710383958839227,0.010362320582790373,0.041305027288245616,0.0014906354434640445,0.006779987017046137,0.00548169163080326,0.004495948837544779,0.03445291274974154,0.008078282403289014,1359.2989239371664
